FID,id,vejkode,vejnavn,park_id,bydel,stativ_type,stativ_placering,stativ_udformning,cykler_retning,antal_pladser,stativ_tilstand,stativ_foto,bemaerkning,reg_metode,reg_dato,rettet_dato,budget,projekt,faerdigmelding,projektbeskrivelse,stativ_fjernet,wkb_geometry
cykelstativ.4926,1720,7924,Valdemarsgade,0,Vesterbro-Kongens Enghave,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,20,Ikke registreret,,,Indmålt med GPS,2001-08-26T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (723184.226952848 6174846.12935898)
cykelstativ.4927,1718,7924,Valdemarsgade,0,Vesterbro-Kongens Enghave,NO,På fortovsudvidelse,Enkeltsidet,Skråt 45 grader,25,Ikke registreret,,,Indmålt med GPS,2001-08-26T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (723191.756325479 6174856.45839479)
cykelstativ.4928,7198,7924,Valdemarsgade,,Vesterbro-Kongens Enghave,Ikke registreret,Ikke registreret,Ikke registreret,Ikke registreret,18,Ikke registreret,,,Digitaliseret manuelt,2017-02-13T12:08:50.971,2018-08-09T11:04:28.195,2013,fase2,,Bedre Cykelparkering,2,POINT (723219.6374505302 6174571.926460258)
cykelstativ.4929,7196,7924,Valdemarsgade,,Vesterbro-Kongens Enghave,Ikke registreret,Ikke registreret,Ikke registreret,Ikke registreret,8,Ikke registreret,,,Digitaliseret manuelt,2017-02-13T12:08:50.971,2018-08-09T11:04:28.195,2013,fase2,,Bedre Cykelparkering,2,POINT (723174.9976289605 6174979.420163378)
cykelstativ.4930,1722,7924,Valdemarsgade,0,Vesterbro-Kongens Enghave,Model 32,På fortovsudvidelse,Enkeltsidet,Skråt 45 grader,15,Ikke registreret,,,Digitaliseret manuelt,2001-08-26T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (723179.325924696 6174942.61689716)
cykelstativ.4931,1721,7924,Valdemarsgade,0,Vesterbro-Kongens Enghave,Model 32,På fortovsudvidelse,Enkeltsidet,Skråt 45 grader,25,Ikke registreret,,,Indmålt med GPS,2001-08-26T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (723175.722364765 6174912.24711948)
cykelstativ.4932,1719,7924,Valdemarsgade,0,Vesterbro-Kongens Enghave,NO,På facade,Enkeltsidet,Skråt 45 grader,23,Ikke registreret,,,Indmålt med GPS,2001-08-26T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (723196.0727041741 6174857.4007262)
cykelstativ.4933,1716,7924,Valdemarsgade,0,Vesterbro-Kongens Enghave,NO,På gadeareal,Enkeltsidet,Skråt 45 grader,12,Ikke registreret,,,Indmålt med GPS,2001-08-24T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (723220.67950383 6174623.78589775)
cykelstativ.4934,5511,7924,Valdemarsgade,0,Vesterbro-Kongens Enghave,Noli,På fortov,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,,Ikke registreret,2014-08-06T11:33:32,2018-08-09T11:04:28.195,,,,,2,POINT (723140.141622803 6175118.93850832)
cykelstativ.4935,5510,7924,Valdemarsgade,0,Vesterbro-Kongens Enghave,Noli,På fortov,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,,Ikke registreret,2014-08-06T11:33:32,2018-08-09T11:04:28.195,,,,,2,POINT (723139.806420287 6175121.25140569)
cykelstativ.4936,5509,7924,Valdemarsgade,0,Vesterbro-Kongens Enghave,Noli,På fortov,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,,Ikke registreret,2014-08-06T11:33:32,2018-08-09T11:04:28.195,,,,,2,POINT (723139.504738023 6175124.13414734)
cykelstativ.4937,5508,7924,Valdemarsgade,0,Vesterbro-Kongens Enghave,Noli,På fortov,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,,Ikke registreret,2014-08-06T11:33:32,2018-08-09T11:04:28.195,,,,,2,POINT (723139.06897475 6175126.5811257)
cykelstativ.4938,5507,7924,Valdemarsgade,0,Vesterbro-Kongens Enghave,Noli,På fortov,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,,Ikke registreret,2014-08-06T11:33:32,2018-08-09T11:04:28.195,,,,,2,POINT (723138.8008127371 6175128.5923408)
cykelstativ.4939,5506,7924,Valdemarsgade,0,Vesterbro-Kongens Enghave,Noli,På fortov,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,,Ikke registreret,2014-08-06T11:33:32,2018-08-09T11:04:28.195,,,,,2,POINT (723138.3650494639 6175131.34100145)
cykelstativ.4940,5505,7924,Valdemarsgade,0,Vesterbro-Kongens Enghave,Noli,På fortov,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,,Ikke registreret,2014-08-06T11:33:32,2018-08-09T11:04:28.195,,,,,2,POINT (723138.029846948 6175133.5868583)
cykelstativ.4941,5504,7924,Valdemarsgade,0,Vesterbro-Kongens Enghave,Noli,På fortov,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,,Ikke registreret,2014-08-06T11:33:32,2018-08-09T11:04:28.195,,,,,2,POINT (723137.560563424 6175136.2349582)
cykelstativ.4942,5503,7924,Valdemarsgade,0,Vesterbro-Kongens Enghave,Noli,På fortov,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,,Ikke registreret,2014-08-06T11:33:32,2018-08-09T11:04:28.195,,,,,2,POINT (723137.0577596481 6175138.98361883)
cykelstativ.4943,5502,7924,Valdemarsgade,0,Vesterbro-Kongens Enghave,Noli,På fortov,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,,Ikke registreret,2014-08-06T11:33:32,2018-08-09T11:04:28.195,,,,,2,POINT (723136.68903688 6175141.19595544)
cykelstativ.4944,4495,7924,Valdemarsgade,0,Vesterbro-Kongens Enghave,Andet,På gadeareal,Enkeltsidet,Vinkelret,5,Ikke registreret,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,2,POINT (723205.338845448 6174694.8141398)
cykelstativ.4945,4540,7940,Valhøjvej,0,Valby,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,10,Ikke registreret,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,2,POINT (721307.5240624261 6174582.53901089)
cykelstativ.4946,1945,7940,Valhøjvej,0,Valby,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,5,Ikke registreret,,,Indmålt med GPS,2001-08-14T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (721327.712302979 6174581.75958459)
cykelstativ.4947,6280,7944,Valkendorfsgade,0,Indre By,NO,På gadeareal,Enkeltsidet,Skråt 45 grader,10,Ikke registreret, ,,Ikke registreret,2017-01-23T11:48:35.389,2018-08-09T11:04:28.195,,,,,2,
cykelstativ.4948,6860,7944,Valkendorfsgade,,Indre By,Ikke registreret,Ikke registreret,Ikke registreret,Ikke registreret,10,Ikke registreret,,,Digitaliseret manuelt,2017-02-10T16:40:10.074,2018-08-09T11:04:28.195,2013,fase1,,Bedre Cykelparkering,2,POINT (724953.949426017 6176306.916186038)
cykelstativ.4949,5023,7948,Valkyriegade,0,,NO,Tæt på facade,Dobbeltsidet,Vinkelret,8,Ikke registreret,,,Digitaliseret manuelt,2012-02-13T08:47:59,2018-08-09T11:04:28.195,,,,,0,POINT (722917.022016279 6178928.699625)
cykelstativ.4950,5012,7948,Valkyriegade,0,,NO,Tæt på facade,Dobbeltsidet,Vinkelret,8,Ikke registreret,,Tilladelse givet 03-11-2011 (eDoc 2011-141651),Digitaliseret manuelt,2012-02-13T08:47:59,2018-08-09T11:04:28.195,,,,,0,POINT (722834.93891185 6179013.8007588)
cykelstativ.4951,5016,7948,Valkyriegade,0,,NO,Tæt på facade,Dobbeltsidet,Vinkelret,8,Ikke registreret,,,Digitaliseret manuelt,2012-02-13T08:47:59,2018-08-09T11:04:28.195,,,,,0,POINT (722892.80925333 6178955.63997646)
cykelstativ.4952,5017,7948,Valkyriegade,0,,NO,Tæt på facade,Dobbeltsidet,Vinkelret,8,Ikke registreret,,,Digitaliseret manuelt,2012-02-13T08:47:59,2018-08-09T11:04:28.195,,,,,0,POINT (722884.967350093 6178964.42581249)
cykelstativ.4953,5018,7948,Valkyriegade,0,,NO,Tæt på facade,Dobbeltsidet,Vinkelret,8,Ikke registreret,,,Digitaliseret manuelt,2012-02-13T08:47:59,2018-08-09T11:04:28.195,,,,,0,POINT (722876.9411775131 6178973.2096869)
cykelstativ.4954,5019,7948,Valkyriegade,0,,NO,Tæt på facade,Dobbeltsidet,Vinkelret,8,Ikke registreret,,,Digitaliseret manuelt,2012-02-13T08:47:59,2018-08-09T11:04:28.195,,,,,0,POINT (722868.88144363 6178981.99552292)
cykelstativ.4955,5020,7948,Valkyriegade,0,,NO,Tæt på facade,Dobbeltsidet,Vinkelret,8,Ikke registreret,,,Digitaliseret manuelt,2012-02-13T08:47:59,2018-08-09T11:04:28.195,,,,,0,POINT (722860.9669301789 6178990.99918961)
cykelstativ.4956,5021,7948,Valkyriegade,0,,NO,Tæt på facade,Dobbeltsidet,Vinkelret,8,Ikke registreret,,,Digitaliseret manuelt,2012-02-13T08:47:59,2018-08-09T11:04:28.195,,,,,0,POINT (722848.550583387 6179004.79513049)
cykelstativ.4957,5022,7948,Valkyriegade,0,,NO,Tæt på facade,Dobbeltsidet,Vinkelret,8,Ikke registreret,,,Digitaliseret manuelt,2012-02-13T08:47:59,2018-08-09T11:04:28.195,,,,,0,POINT (722908.856110879 6178937.85047375)
cykelstativ.4958,5024,7948,Valkyriegade,0,,NO,Tæt på facade,Dobbeltsidet,Vinkelret,8,Ikke registreret,,,Digitaliseret manuelt,2012-02-13T08:47:59,2018-08-09T11:04:28.195,,,,,0,POINT (722924.283037795 6178920.49467069)
cykelstativ.4959,6671,7968,Vandkunsten,0,Indre By,Smedemodel,På plads,Enkeltsidet,Vinkelret,10,Ikke registreret, ,,Ikke registreret,2001-07-29T00:00:00,2018-08-09T11:04:28.195,,,,,2,POINT (724735.0500262197 6175833.587579864)
cykelstativ.4960,103,7968,Vandkunsten,0,Indre By,Smedemodel,På plads,Dobbeltsidet,Vinkelret,30,Ikke registreret, ,,Ikke registreret,2001-07-29T00:00:00,2018-08-09T11:04:28.195,,,,,2,POINT (724738.9257953491 6175836.44501886)
cykelstativ.4961,779,7968,Vandkunsten,0,Indre By,Smedemodel,På plads,Enkeltsidet,Vinkelret,25,Ikke registreret, ,,Ikke registreret,2001-07-29T00:00:00,2018-08-09T11:04:28.195,,,,,2,POINT (724705.41982471 6175810.24273841)
cykelstativ.4962,6658,7968,Vandkunsten,0,Indre By,Ikke registreret,På fortovsudvidelse,Enkeltsidet,Ikke registreret,5,Ikke registreret, ,,Digitaliseret manuelt,2017-02-07T15:18:53.743,2018-08-09T11:04:28.195,,,,,2,POINT (724694.5456673774 6175798.082390425)
cykelstativ.4963,5872,7984,Vanløse Allé,0,Vanløse,Bycykelstativ,Ikke registreret,Ikke registreret,Ikke registreret,26,Ikke registreret,,,Ikke registreret,2015-08-26T13:59:58.188,2018-08-09T11:04:28.195,,,,,0,POINT (719397.3174762961 6176859.113584305)
cykelstativ.4964,7526,7984,Vanløse Allé,0,Vanløse,Noli,På fortov,Enkeltsidet,Vinkelret,6,Ikke registreret,,,Digitaliseret manuelt,2017-07-25T14:39:23.743,2018-08-09T11:04:28.195,,,,,2,POINT (719409.245806439 6176886.069791367)
cykelstativ.4965,7525,7984,Vanløse Allé,0,Vanløse,Noli,På fortov,Enkeltsidet,Vinkelret,9,Ikke registreret,,,Digitaliseret manuelt,2017-07-25T14:39:23.743,2018-08-09T11:04:28.195,,,,,2,POINT (719415.611364852 6176888.086601954)
cykelstativ.4966,7524,7984,Vanløse Allé,0,Vanløse,Noli,På fortov,Enkeltsidet,Vinkelret,6,Ikke registreret,,,Digitaliseret manuelt,2017-07-25T14:39:23.744,2018-08-09T11:04:28.195,,,,,2,POINT (719421.3931526702 6176890.12204707)
cykelstativ.4967,1506,7988,Vanløse Byvej,0,Vanløse,Andet,På fortovsudvidelse,Enkeltsidet,Vinkelret,6,Ikke registreret,,,Indmålt med GPS,2001-08-23T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (718852.175528873 6176841.01429501)
cykelstativ.4968,1505,7988,Vanløse Byvej,0,Vanløse,Andet,På fortovsudvidelse,Enkeltsidet,Vinkelret,6,Ikke registreret,,,Indmålt med GPS,2001-08-23T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (718841.675264704 6176838.49683176)
cykelstativ.4969,5485,7992,Vanløsehøj,0,Vanløse,Ikke registreret,Andet,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,Står på skolens område,Ikke registreret,2014-08-04T14:39:54,2018-08-09T11:04:28.195,,,,,2,POINT (718907.619982742 6177800.71440996)
cykelstativ.4970,5484,7992,Vanløsehøj,0,Vanløse,Ikke registreret,Andet,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,Står på skolens område,Ikke registreret,2014-08-04T14:39:54,2018-08-09T11:04:28.195,,,,,2,POINT (718928.7044732741 6177805.8287592)
cykelstativ.4971,5483,7992,Vanløsehøj,0,Vanløse,Ikke registreret,Andet,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,Står på skolens område,Ikke registreret,2014-08-04T14:39:54,2018-08-09T11:04:28.195,,,,,2,POINT (718926.304358746 6177805.24326046)
cykelstativ.4972,5482,7992,Vanløsehøj,0,Vanløse,Ikke registreret,Andet,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,Står på skolens område,Ikke registreret,2014-08-04T14:39:54,2018-08-09T11:04:28.195,,,,,2,POINT (718924.094799008 6177804.73403044)
cykelstativ.4973,5490,7992,Vanløsehøj,0,Vanløse,Ikke registreret,Andet,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,Står på skolens område,Ikke registreret,2014-08-04T14:39:54,2018-08-09T11:04:28.195,,,,,2,POINT (718899.209203997 6177798.66219806)
cykelstativ.4974,5489,7992,Vanløsehøj,0,Vanløse,Ikke registreret,Andet,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,Står på skolens område,Ikke registreret,2014-08-04T14:39:54,2018-08-09T11:04:28.195,,,,,2,POINT (718900.999825842 6177799.09910594)
cykelstativ.4975,5488,7992,Vanløsehøj,0,Vanløse,Ikke registreret,Andet,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,Står på skolens område,Ikke registreret,2014-08-04T14:39:54,2018-08-09T11:04:28.195,,,,,2,POINT (718902.8328835269 6177799.54636807)
cykelstativ.4976,5487,7992,Vanløsehøj,0,Vanløse,Ikke registreret,Andet,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,Står på skolens område,Ikke registreret,2014-08-04T14:39:54,2018-08-09T11:04:28.195,,,,,2,POINT (718904.539652519 6177799.96281602)
cykelstativ.4977,5486,7992,Vanløsehøj,0,Vanløse,Ikke registreret,Andet,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,Står på skolens område,Ikke registreret,2014-08-04T14:39:54,2018-08-09T11:04:28.195,,,,,2,POINT (718906.083975932 6177800.33962761)
cykelstativ.4978,3940,7996,Vardegade,0,Østerbro,Andet,På facade,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725270.875122099 6179523.67720477)
cykelstativ.4979,3932,7996,Vardegade,0,Østerbro,NO,På facade,Enkeltsidet,Vinkelret,10,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725296.83766014 6179504.00283804)
cykelstativ.4980,3933,7996,Vardegade,0,Østerbro,NO,Tæt på facade,Enkeltsidet,Skråt 45 grader,8,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725300.512065399 6179435.10273167)
cykelstativ.4981,3934,7996,Vardegade,0,Østerbro,NO,Tæt på facade,Enkeltsidet,Skråt 45 grader,8,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725297.817593127 6179443.52233751)
cykelstativ.4982,3936,7996,Vardegade,0,Østerbro,Model 32,På gadeareal,Enkeltsidet,Skråt 45 grader,8,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725290.408557951 6179478.54802021)
cykelstativ.4983,3935,7996,Vardegade,0,Østerbro,NO,Tæt på facade,Enkeltsidet,Skråt 45 grader,8,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725294.786725846 6179452.61555032)
cykelstativ.4984,3931,7996,Vardegade,0,Østerbro,NO,På facade,Enkeltsidet,Vinkelret,10,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725288.654162741 6179528.5529467)
cykelstativ.4985,3937,7996,Vardegade,0,Østerbro,NO,Tæt på facade,Enkeltsidet,Skråt 45 grader,12,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725278.620862783 6179499.42864866)
cykelstativ.4986,3938,7996,Vardegade,0,Østerbro,NO,Tæt på facade,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725275.926656286 6179508.18507279)
cykelstativ.4987,3939,7996,Vardegade,0,Østerbro,Andet,På facade,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725273.5691136571 6179514.58397164)
cykelstativ.4988,1770,8028,Ved Amagerport,0,Amager Vest,NO,På fortovsudvidelse,Rundt,Vinkelret,12,Ikke registreret,, ,Indmålt med GPS,2001-08-03T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (726161.671266192 6175003.82846709)
cykelstativ.4989,2260,8048,Ved Glyptoteket,0,Indre By,Andet,På facade,Enkeltsidet,Skråt 45 grader,3,Ikke registreret, ,,Ikke registreret,,2018-08-09T11:04:28.195,,,,,2,POINT (724566.2191559719 6175321.123608099)
cykelstativ.4990,6548,8048,Ved Glyptoteket,0,Indre By,Ikke registreret,Tæt på facade,Enkeltsidet,Ikke registreret,10,Ikke registreret, ,,Digitaliseret manuelt,2017-02-02T14:23:37.336,2018-08-09T11:04:28.195,,,,,2,POINT (724478.5557619242 6175381.219003747)
cykelstativ.4991,6549,8048,Ved Glyptoteket,0,Indre By,Andet,På facade,Enkeltsidet,Skråt 45 grader,8,Ikke registreret, ,4x2 pladser,Ikke registreret,2017-02-02T14:25:31.618,2018-08-09T11:04:28.195,,,,,2,POINT (724558.068892459 6175327.590316006)
cykelstativ.4992,6547,8048,Ved Glyptoteket,0,Indre By,Ikke registreret,På fortovsudvidelse,Enkeltsidet,Ikke registreret,15,Ikke registreret, ,,Digitaliseret manuelt,2017-02-02T14:23:37.337,2018-08-09T11:04:28.195,,,,,2,POINT (724488.134646832 6175387.081642777)
cykelstativ.4993,174,8048,Ved Glyptoteket,0,Indre By,Andet,Tæt på facade,Enkeltsidet,Skråt 45 grader,3,Ikke registreret, ,,Ikke registreret,2001-07-30T00:00:00,2018-08-09T11:04:28.195,,,,,2,POINT (724592.2858897811 6175291.60786541)
cykelstativ.4994,175,8048,Ved Glyptoteket,0,Indre By,Andet,Tæt på facade,Enkeltsidet,Skråt 45 grader,3,Ikke registreret, ,,Ikke registreret,2001-07-30T00:00:00,2018-08-09T11:04:28.195,,,,,2,POINT (724593.400908368 6175293.62480449)
cykelstativ.4995,2261,8048,Ved Glyptoteket,0,Indre By,Andet,På facade,Enkeltsidet,Skråt 45 grader,3,Ikke registreret, ,,Ikke registreret,,2018-08-09T11:04:28.195,,,,,2,POINT (724575.2233895946 6175313.529761314)
cykelstativ.4996,3622,8056,Ved Hegnet,0,Østerbro,Andet,På facade,Enkeltsidet,Skråt 45 grader,4,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725074.851835449 6178682.55602193)
cykelstativ.4997,3621,8056,Ved Hegnet,0,Østerbro,Model 32,På facade,Enkeltsidet,Skråt 45 grader,10,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725085.899299285 6178678.94879698)
cykelstativ.4998,3620,8056,Ved Hegnet,0,Østerbro,Model 32,På facade,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725092.888199147 6178685.93783021)
cykelstativ.4999,3624,8056,Ved Hegnet,0,Østerbro,Andet,På facade,Enkeltsidet,Skråt 45 grader,8,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725088.604518026 6178695.63229918)
cykelstativ.5000,3623,8056,Ved Hegnet,0,Østerbro,Andet,På facade,Enkeltsidet,Skråt 45 grader,16,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725082.066312658 6178688.64324479)
cykelstativ.5001,7794,8072,Ved Kløvermarken,,Amager Øst,Noli,Tæt på facade,Enkeltsidet,Vinkelret,10,Ikke registreret,,"Antal pladser ukendt, tilladelse givet 15-03-2018",Digitaliseret manuelt,2018-07-20T14:12:59.344,2018-08-09T11:04:28.195,,,,,2,POINT (726310.1005177977 6174916.937742534)
cykelstativ.5002,7795,8072,Ved Kløvermarken,,Amager Øst,Noli,Tæt på facade,Enkeltsidet,Vinkelret,13,Ikke registreret,,"Antal pladser ukendt, tilladelse givet 15-03-2018",Digitaliseret manuelt,2018-07-20T14:12:59.344,2018-08-09T11:04:28.195,,,,,2,POINT (726304.9557257717 6174925.169409776)
cykelstativ.5003,7796,8072,Ved Kløvermarken,,Amager Øst,Noli,Tæt på facade,Enkeltsidet,Vinkelret,10,Ikke registreret,,"Antal pladser ukendt, tilladelse givet 15-03-2018",Digitaliseret manuelt,2018-07-20T14:12:59.344,2018-08-09T11:04:28.195,,,,,2,POINT (726307.8466089101 6174920.563595962)
cykelstativ.5004,5845,8092,Ved Sporsløjfen,0,Østerbro,Bycykelstativ,Ikke registreret,Ikke registreret,Ikke registreret,32,Ikke registreret,,,Digitaliseret manuelt,2015-08-26T13:59:58.188,2018-08-09T11:04:28.195,,,,,0,POINT (724739.4201539535 6180146.406627281)
cykelstativ.5005,104,8100,Ved Stranden,0,Indre By,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,5,Ikke registreret, ,,Ikke registreret,2001-07-11T00:00:00,2018-08-09T11:04:28.195,,,,,2,POINT (725233.5715013391 6175927.76089169)
cykelstativ.5006,3092,8100,Ved Stranden,0,Indre By,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,10,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,POINT (725126.5979375456 6176004.494260188)
cykelstativ.5007,3093,8100,Ved Stranden,0,Indre By,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,10,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,POINT (725134.2220114968 6176000.02193289)
cykelstativ.5008,780,8100,Ved Stranden,0,Indre By,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,5,Ikke registreret, ,,Ikke registreret,2001-07-11T00:00:00,2018-08-09T11:04:28.195,,,,,2,POINT (725102.9623574433 6176015.997428308)
cykelstativ.5009,785,8100,Ved Stranden,0,Indre By,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,10,Ikke registreret, ,,Ikke registreret,2001-07-11T00:00:00,2018-08-09T11:04:28.195,,,,,2,POINT (725112.3079677675 6176011.82241776)
cykelstativ.5010,99,8100,Ved Stranden,0,Indre By,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,10,Ikke registreret, ,,Ikke registreret,2001-07-11T00:00:00,2018-08-09T11:04:28.195,,,,,2,POINT (725155.5042281124 6175985.275905759)
cykelstativ.5011,98,8100,Ved Stranden,0,Indre By,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,10,Ikke registreret, ,,Ikke registreret,2001-07-11T00:00:00,2018-08-09T11:04:28.195,,,,,2,POINT (725148.7423787004 6175989.755769749)
cykelstativ.5012,113,8108,Ved Vesterport,0,Indre By,NO,På fortov,Enkeltsidet,Skråt 45 grader,25,Ikke registreret, ,,Ikke registreret,2001-08-07T00:00:00,2018-08-09T11:04:28.195,,,,,2,POINT (723880.59357431 6175647.13036123)
cykelstativ.5013,111,8108,Ved Vesterport,0,Indre By,NO,På fortov,Enkeltsidet,Skråt 45 grader,25,Ikke registreret, ,,Ikke registreret,2001-08-07T00:00:00,2018-08-09T11:04:28.195,,,,,2,POINT (723897.377243696 6175663.0049964)
cykelstativ.5014,112,8108,Ved Vesterport,0,Indre By,NO,På fortov,Enkeltsidet,Skråt 45 grader,15,Ikke registreret, ,,Ikke registreret,2001-08-07T00:00:00,2018-08-09T11:04:28.195,,,,,2,POINT (723889.211433049 6175655.63413188)
cykelstativ.5015,114,8108,Ved Vesterport,0,Indre By,NO,På fortov,Enkeltsidet,Skråt 45 grader,10,Ikke registreret, ,,Ikke registreret,2001-08-07T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (723891.236548923 6175630.52429585)
cykelstativ.5016,6875,8108,Ved Vesterport,,Indre By,Ikke registreret,Ikke registreret,Ikke registreret,Ikke registreret,14,Ikke registreret,,,Digitaliseret manuelt,2017-02-10T16:40:10.074,2018-08-09T11:04:28.195,2013,fase1,,Bedre Cykelparkering,2,POINT (723939.3234593924 6175675.536796833)
cykelstativ.5017,148,8108,Ved Vesterport,0,Indre By,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,10,Ikke registreret, ,,Ikke registreret,2001-08-07T00:00:00,2018-08-09T11:04:28.195,,,,,2,POINT (723874.733983016 6175605.31579798)
